pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8
0.5325483509925659,0.5248963052004374,-0.6613471183807222,0.8368336875233382,-1.9445175064772489,-0.23459726151311688,0.015018743232027353,-0.016487661681450987
0.5328049601756915,0.5275065354057213,-0.6706833850100997,0.837599893467706,-1.944528126614915,-0.23458771215157093,0.01505973945463256,-0.016160261757910625
0.5324822481837552,0.5277372307573334,-0.669479488412029,0.8395250634629701,-1.944298719420317,-0.23458945231713546,0.015059595238024283,-0.016444361756752512
0.5339363537823631,0.5256794012379382,-0.6728302864640581,0.8478392352945816,-1.9439506287380013,-0.23458407551008165,0.013891761139199113,-0.01607768488793329
0.5329260349739604,0.5256708645472754,-0.6679973063098856,0.8420118399119563,-1.9436667435918444,-0.23460710280500763,0.01511199505900495,-0.016890434094831448
0.5323538778145567,0.5257897216013871,-0.6631507746568159,0.8383039769675715,-1.9438531994276786,-0.23461872877288137,0.015040616480092365,-0.01618292884779416
0.532320680313247,0.526246987332109,-0.6640564108814786,0.8364065053567575,-1.94389790510464,-0.23461698584129032,0.01380352266756899,-0.016184829886718835
0.5323926007983113,0.5264706565723527,-0.6649494785916303,0.8367835637901493,-1.9438980912669876,-0.23461233120012004,0.013760687711483002,-0.016228838856480136
0.5304762490050132,0.5229313235476161,-0.6429773314986855,0.833078164970404,-1.942998860155532,-0.23460125839464752,0.014996744179194384,-0.016255305341003667
0.5358542277507228,0.5276628495816373,-0.690578708840131,0.8511816549651536,-1.9454631076026567,-0.23460201986174845,0.015007589159119764,-0.016269185785134217
0.5333166844424673,0.5274371813010923,-0.6755990722481533,0.840103317844024,-1.943435846970031,-0.23460461093721818,0.01345762903473003,-0.01655282527256062
0.5323038836731557,0.525138236737078,-0.6619174923244531,0.8398060562290066,-1.9433836149203145,-0.23462218851194905,0.014205773745742039,-0.015792472991329066
0.5321339039675541,0.5256509982296871,-0.6614224601277687,0.8369737726810405,-1.943835064281437,-0.23462584457224445,0.015037326747787943,-0.01604344289473042
0.5305989761084877,0.5224874949279279,-0.6420616764520224,0.8317398051928313,-1.9429473226938896,-0.23461056018567916,0.015002150370374345,-0.016160523714361517
0.532467245256723,0.5254141535977315,-0.6626806247826744,0.8384243344118039,-1.9446565143476473,-0.23461403677182435,0.015023066331686914,-0.016582184067081812
0.5362859361437193,0.5299501008034442,-0.6996451109108763,0.8510419540610012,-1.9453773203447557,-0.234599070427004,0.015028149308618548,-0.015863638255533736
0.5330236217119273,0.527451900677077,-0.6738286501994981,0.8413602848188821,-1.9431207388829757,-0.23460738491743705,0.015137119878328735,-0.016733502834802114
0.5320080316450531,0.524692685301404,-0.6585859463279808,0.840023222282615,-1.9433318650673286,-0.2346296719393539,0.014212712920563687,-0.015787619302501
0.5304377117353312,0.5216898062721738,-0.638983072628502,0.8317419129244525,-1.9428220486383267,-0.23462187258644907,0.013996427841712492,-0.01595492157998725
0.5325585128358243,0.5248128363850091,-0.6612908170012641,0.8368917461030554,-1.944477262150949,-0.23462039196572704,0.013468546113515554,-0.016505182953073606
0.5328106313099701,0.5274922023408619,-0.6707089295322799,0.8376786208023397,-1.9445062512842703,-0.23461069192120476,0.015052172807063183,-0.016143308781435613
0.5325043398933813,0.5276877634569983,-0.6696006279707571,0.8396464207892791,-1.9442402477286356,-0.23461257424491677,0.013505223000106112,-0.016473620425542772
0.5357533112741377,0.5295416194770803,-0.695253254713502,0.8526154399040813,-1.945054444981956,-0.23461101554687325,0.01398837555572213,-0.0160460667735398
0.5309848488305446,0.5231698620294409,-0.6484591308585435,0.8358706684684272,-1.94198065531757,-0.23461680753743064,0.015082204873453835,-0.01646538409622077
0.5319584968533784,0.5233988220965182,-0.6542205488035258,0.8393813217006407,-1.9439565781329824,-0.2346391137826389,0.015006506072940715,-0.016623185651498278
0.5324770968507275,0.5260691191474214,-0.6644477589824742,0.8355976102775635,-1.9442701305728756,-0.23463388199940116,0.014070719184057272,-0.01591288355742337
0.5325540342539528,0.5268422053122306,-0.6669868037336499,0.836689500830051,-1.944062741468187,-0.23462574443431006,0.015045114599151223,-0.016276515538721406
0.53054102775305,0.5232301452370125,-0.6442966345930223,0.8337111541096451,-1.9430667286141903,-0.23461627555248654,0.015006940484623414,-0.01632996239303618
