pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.8,1.55,0.8,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.7748103233178456,1.5362378817796707,0.7794057748715084,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.7496206466356914,1.5224757635593416,0.7588115497430166,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.724430969953537,1.5087136453390122,0.7382173246145249,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.6992412932713827,1.4949515271186828,0.7176230994860333,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.6740516165892283,1.4811894088983535,0.6970288743575415,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.648861939907074,1.4674272906780241,0.6764346492290498,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.6236722632249196,1.453665172457695,0.655840424100558,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.5984825865427652,1.4399030542373659,0.6352461989720664,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.573292909860611,1.4261409360170365,0.6146519738435747,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.5481032331784566,1.4123788177967072,0.5940577487150829,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.5229135564963023,1.3986166995763778,0.5734635235865913,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.497723879814148,1.3848545813560484,0.5528692984580994,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.4725342031319937,1.3710924631357193,0.5322750733296078,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.4473445264498392,1.3573303449153902,0.511680848201116,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.422154849767685,1.3435682266950608,0.4910866230726243,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.3969651730855306,1.3298061084747315,0.47049239794413256,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.3717754964033764,1.316043990254402,0.4498981728156408,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.346585819721222,1.3022818720340728,0.4293039476871491,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.3213961430390675,1.2885197538137436,0.40870972255865745,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.2962064663569133,1.2747576355934143,0.3881154974301657,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.2710167896747588,1.2609955173730851,0.367521272301674,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.2458271129926046,1.2472333991527558,0.34692704717318223,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.2206374363104502,1.2334712809324264,0.3263328220446905,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.195447759628296,1.219709162712097,0.30573859691619876,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.1702580829461415,1.205947044491768,0.28514437178770713,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.145068406263987,1.1921849262714386,0.2645501466592154,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.1198787295818329,1.1784228080511094,0.24395592153072365,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.0946890528996787,1.16466068983078,0.2233616964022319,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.0694993762175242,1.1508985716104507,0.20276747127374017,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.0443096995353698,1.1371364533901214,0.18217324614524844,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-1.0191200228532156,1.1233743351697922,0.1615790210167567,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.9939303461710612,1.1096122169494629,0.14098479588826507,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.9687406694889069,1.0958500987291335,0.12039057075977333,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.9435509928067525,1.0820879805088044,0.09979634563128159,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.9183613161245981,1.068325862288475,0.07920212050278985,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.8931716394424438,1.0545637440681457,0.05860789537429811,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.8679819627602895,1.0408016258478165,0.03801367024580643,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.8427922860781352,1.0270395076274872,0.01741944511731469,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.8176026093959808,1.0132773894071578,-0.0031747800111770474,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.7924129327138265,0.9995152711868286,-0.02376900513966873,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.7672232560316722,0.9857531529664993,-0.04436323026816047,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.7420335793495179,0.97199103474617,-0.06495745539665221,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.7168439026673634,0.9582289165258407,-0.08555168052514389,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.6916542259852092,0.9444667983055115,-0.10614590565363563,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.6664645493030548,0.9307046800851821,-0.12674013078212737,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.6412748726209005,0.9169425618648529,-0.14733435591061905,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.6160851959387461,0.9031804436445237,-0.1679285810391108,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.5908955192565918,0.8894183254241943,-0.18852280616760253,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.5657058425744375,0.8756562072038651,-0.20911703129609424,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.5405161658922831,0.8618940889835358,-0.22971125642458595,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.5153264892101288,0.8481319707632065,-0.2503054815530777,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.4901368125279745,0.8343698525428772,-0.2708997066815694,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.46494713584582015,0.820607734322548,-0.2914939318100611,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.43975745916366576,0.8068456161022186,-0.31208815693855285,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.41456778248151144,0.7930834978818894,-0.3326823820670446,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.3893781057993571,0.77932137966156,-0.3532766071955363,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.3641884291172027,0.7655592614412308,-0.373870832324028,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.3389987524350484,0.7517971432209015,-0.39446505745251975,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.3138090757528941,0.7380350250005722,-0.41505928258101144,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.0,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.02617993950843811,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.05235987901687622,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.07853981852531433,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.10471975803375244,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.13089969754219055,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.15707963705062866,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.18325957655906677,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.20943951606750488,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.235619455575943,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.2617993950843811,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.2879793345928192,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
0.3141592741012573,-0.28861939907073975,0.7242729067802429,-0.4356535077095032,0.0,0.0,0.019493588689617928,-0.019493588689617928
